[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Collections.ns:145
[truffle]   rewrite ImplicitSend(#Array)                               |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:146
[truffle]   rewrite UninitMsgSend(#Array)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:146
[truffle]   rewrite UninitializedLexicallyBound@bfbd772                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:146
[truffle]   rewrite UninitMsgSend(#new:)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Collections.ns:146
[truffle]   rewrite UninitializedNode(SourceSection(source=Collections.ns, index=3831, length=73, characters=| protected buckets ::= Array new: size.\n    protected size_   ::= 0.\n  |)) |From M IsValueCheckNode$UninitializedNode     |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Collections.ns:146
[truffle]   rewrite UninitMsgSend(#at:put:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:350
[truffle]   rewrite UninitializedReceiverSend@7c9c0936                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:350
[truffle]   rewrite ImplicitSend(#hash:)                               |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:205
[truffle]   rewrite UninitMsgSend(#hash:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:205
[truffle]   rewrite UninitializedLexicallyBound@68106af2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Collections.ns:205
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: IsNilNodeGen level: 9
[truffle]   rewrite UninitMsgSend(#hashcode)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:163
[truffle]   rewrite UninitializedReceiverSend@6cec892c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Collections.ns:163
[truffle]   rewrite ImplicitSend(#vmMirror)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:311
[truffle]   rewrite UninitMsgSend(#vmMirror)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:311
[truffle]   rewrite UninitializedLexicallyBound@70a5f83e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:311
[truffle]   rewrite UninitMsgSend(#stringHashcode:)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:311
[truffle]   rewrite UninitializedReceiverSend@1b094b22                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:311
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: GenericMessageSendNode level: 5
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: GenericMessageSendNode level: 5
[truffle]   rewrite ImplicitSend(#bucketIdx:)                          |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:206
[truffle]   rewrite UninitMsgSend(#bucketIdx:)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:206
[truffle]   rewrite UninitializedLexicallyBound@5a0a2238               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Collections.ns:206
[truffle]   rewrite UninitMsgSend(#buckets)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:168
[truffle]   rewrite UninitializedLexicallyBound@b8b2200                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:168
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Collections.ns:168
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: GenericMessageSendNode level: 5
[truffle]   rewrite UninitMsgSend(#buckets)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:207
[truffle]   rewrite UninitializedLexicallyBound@69af84b6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:207
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Collections.ns:207
[truffle]   rewrite UninitMsgSend(#buckets)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:211
[truffle]   rewrite UninitializedLexicallyBound@62bf7059               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:211
[truffle]   rewrite ImplicitSend(#newEntry:value:hash:)                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:211
[truffle]   rewrite UninitMsgSend(#newEntry:value:hash:)               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:211
[truffle]   rewrite UninitializedLexicallyBound@30f6c52c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Collections.ns:211
[truffle]   rewrite UninitMsgSend(#Entry)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:221
[truffle]   rewrite UninitializedLexicallyBound@70c413dc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Collections.ns:221
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:149
[truffle]   rewrite UninitializedLexicallyBound@655ba346               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Collections.ns:149
[truffle]   rewrite UninitMsgSend(#new:key:value:next:)                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:221
[truffle]   rewrite UninitializedReceiverSend@7cff2a0c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Collections.ns:221
[truffle]   rewrite UninitMsgSend(#initializer`new:key:value:next:)    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:149
[truffle]   rewrite UninitializedLexicallyBound@7a264f1a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Collections.ns:149
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:149
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Collections.ns:149
[truffle]   rewrite UninitializedNode(SourceSection(source=Collections.ns, index=3982, length=111, characters=| public hash  = hash.\n      public key   = key.\n      public value ::= val.\n      public next  ::= next.\n    |)) |From M IsValueCheckNode$UninitializedNode     |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Collections.ns:150
[truffle]   rewrite UninitMsgSend(#at:put:)                            |From M MessageSendNode$UninitializedMessageSendNode |To M EagerTernaryPrimitiveNode              |Reason unknown at Collections.ns:211
[truffle]   rewrite UninitMsgSend(#size_)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:212
[truffle]   rewrite UninitializedLexicallyBound@2a2cf971               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Collections.ns:212
[truffle]   rewrite ImplicitSend(#size_:)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Collections.ns:212
[truffle]   rewrite UninitMsgSend(#size_:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:212
[truffle]   rewrite UninitializedLexicallyBound@5fe91a97               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Collections.ns:212
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#size_)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitializedLexicallyBound@295a81e5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitMsgSend(#buckets)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitializedLexicallyBound@40031502               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Collections.ns:217
[truffle]   rewrite UninitMsgSend(#at:put:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:351
[truffle]   rewrite UninitializedReceiverSend@57a98237                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:351
[truffle]   rewrite ObjectSlotRead@59df276f                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:168
[truffle]   rewrite UninitializedLexicallyBound@24f7c018               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:168
[truffle]   rewrite ObjectSlotRead@7c047a81                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:207
[truffle]   rewrite UninitializedLexicallyBound@6727e70c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:207
[truffle]   rewrite ObjectSlotRead@47e350d8                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:211
[truffle]   rewrite UninitializedLexicallyBound@5d0eaf3c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:211
[truffle]   rewrite CachedDispatchNode@201066e                         |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:211
[truffle]   rewrite UninitializedLexicallyBound@5a468ea5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Collections.ns:211
[truffle]   rewrite ClassSlotAccessNode@77e60a5                        |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:221
[truffle]   rewrite UninitializedLexicallyBound@2f214839               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Collections.ns:221
[truffle]   rewrite CachedDispatchNode@259919c5                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Collections.ns:149
[truffle]   rewrite UninitializedLexicallyBound@4b448875               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Collections.ns:149
