Source Section	Access Type	Data Type	Count
Bounce.ns pos=2310 len=1	read	ALL	500000
Bounce.ns pos=2334 len=5	read	Ball	35900
Bounce.ns pos=2334 len=5	read	ALL	35900
Bounce.ns pos=2346 len=15	read	Ball	35900
Bounce.ns pos=2346 len=15	read	ALL	35900
Bounce.ns pos=2353 len=4	read	Ball	35900
Bounce.ns pos=2353 len=4	read	ALL	35900
Bounce.ns pos=2393 len=7	read	False	366900
Bounce.ns pos=2393 len=7	read	True	133100
Bounce.ns pos=2393 len=7	read	ALL	500000
Bounce.ns pos=2439 len=6	read	Bounce	1
Bounce.ns pos=2439 len=6	read	ALL	1
Bounce.ns pos=2487 len=3	read	NoReportingRun	1
Bounce.ns pos=2487 len=3	read	ALL	1
Bounce.ns pos=2510 len=0	read	Bounce	1
Bounce.ns pos=2510 len=0	read	ALL	1
Collections.ns pos=1089 len=19	read	Collections class	1
Collections.ns pos=1089 len=19	read	ALL	1
Collections.ns pos=1102 len=6	read	Kernel	1
Collections.ns pos=1102 len=6	read	ALL	1
Collections.ns pos=1111 len=5	read	Nil	1
Collections.ns pos=1111 len=5	read	ALL	1
Collections.ns pos=1117 len=0	read	Collections	1
Collections.ns pos=1117 len=0	read	ALL	1
Collections.ns pos=1119 len=160	read	Collections	1
Collections.ns pos=1119 len=160	read	ALL	1
Collections.ns pos=1121 len=30	read	Collections	1
Collections.ns pos=1121 len=30	read	ALL	1
Collections.ns pos=1138 len=6	read	Kernel	1
Collections.ns pos=1138 len=6	read	ALL	1
Collections.ns pos=1154 len=29	read	Collections	1
Collections.ns pos=1154 len=29	read	ALL	1
Collections.ns pos=1171 len=6	read	Kernel	1
Collections.ns pos=1171 len=6	read	ALL	1
Collections.ns pos=1186 len=31	read	Collections	1
Collections.ns pos=1186 len=31	read	ALL	1
Collections.ns pos=1203 len=6	read	Kernel	1
Collections.ns pos=1203 len=6	read	ALL	1
Collections.ns pos=1220 len=25	read	Collections	1
Collections.ns pos=1220 len=25	read	ALL	1
Collections.ns pos=1248 len=29	read	Collections	1
Collections.ns pos=1248 len=29	read	ALL	1
Collections.ns pos=3815 len=9	read	Dictionary class	2
Collections.ns pos=3815 len=9	read	ALL	2
Collections.ns pos=3820 len=4	read	Integer	2
Collections.ns pos=3820 len=4	read	ALL	2
Collections.ns pos=3827 len=0	read	Collections	1
Collections.ns pos=3827 len=0	read	Dictionary	2
Collections.ns pos=3827 len=0	read	ALL	3
Collections.ns pos=3831 len=73	read	Dictionary	2
Collections.ns pos=3831 len=73	read	ALL	2
Collections.ns pos=3833 len=38	read	Dictionary	2
Collections.ns pos=3833 len=38	read	ALL	2
Collections.ns pos=3855 len=5	read	Dictionary	2
Collections.ns pos=3855 len=5	read	ALL	2
Collections.ns pos=3866 len=4	read	Integer	2
Collections.ns pos=3866 len=4	read	ALL	2
Collections.ns pos=3876 len=24	read	Dictionary	2
Collections.ns pos=3876 len=24	read	ALL	2
Collections.ns pos=3933 len=40	read	Entry class	16
Collections.ns pos=3933 len=40	read	ALL	16
Collections.ns pos=3938 len=4	read	Integer	16
Collections.ns pos=3938 len=4	read	ALL	16
Collections.ns pos=3948 len=3	read	Symbol	16
Collections.ns pos=3948 len=3	read	ALL	16
Collections.ns pos=3959 len=3	read	Strength	8
Collections.ns pos=3959 len=3	read	Integer	8
Collections.ns pos=3959 len=3	read	ALL	16
Collections.ns pos=3969 len=4	read	Nil	16
Collections.ns pos=3969 len=4	read	ALL	16
Collections.ns pos=3976 len=0	read	Dictionary	2
Collections.ns pos=3976 len=0	read	Entry	16
Collections.ns pos=3976 len=0	read	ALL	18
Collections.ns pos=3982 len=111	read	Entry	16
Collections.ns pos=3982 len=111	read	ALL	16
Collections.ns pos=3984 len=20	read	Entry	16
Collections.ns pos=3984 len=20	read	ALL	16
Collections.ns pos=3999 len=4	read	Integer	16
Collections.ns pos=3999 len=4	read	ALL	16
Collections.ns pos=4011 len=19	read	Entry	16
Collections.ns pos=4011 len=19	read	ALL	16
Collections.ns pos=4026 len=3	read	Symbol	16
Collections.ns pos=4026 len=3	read	ALL	16
Collections.ns pos=4037 len=21	read	Entry	16
Collections.ns pos=4037 len=21	read	ALL	16
Collections.ns pos=4054 len=3	read	Strength	8
Collections.ns pos=4054 len=3	read	Integer	8
Collections.ns pos=4054 len=3	read	ALL	16
Collections.ns pos=4065 len=22	read	Entry	16
Collections.ns pos=4065 len=22	read	ALL	16
Collections.ns pos=4082 len=4	read	Nil	16
Collections.ns pos=4082 len=4	read	ALL	16
Collections.ns pos=4146 len=4	read	Entry	7114
Collections.ns pos=4146 len=4	read	ALL	7114
Collections.ns pos=4153 len=5	read	Integer	7114
Collections.ns pos=4153 len=5	read	ALL	7114
Collections.ns pos=4165 len=3	read	Entry	6611
Collections.ns pos=4165 len=3	read	ALL	6611
Collections.ns pos=4171 len=4	read	Symbol	6611
Collections.ns pos=4171 len=4	read	ALL	6611
Collections.ns pos=4239 len=3	read	Symbol	6627
Collections.ns pos=4239 len=3	read	ALL	6627
Collections.ns pos=4279 len=3	read	Symbol	6627
Collections.ns pos=4279 len=3	read	ALL	6627
Collections.ns pos=4301 len=4	read	Integer	6627
Collections.ns pos=4301 len=4	read	ALL	6627
Collections.ns pos=4315 len=4	read	Integer	6627
Collections.ns pos=4315 len=4	read	ALL	6627
Collections.ns pos=4381 len=7	read	Dictionary	6627
Collections.ns pos=4381 len=7	read	ALL	6627
Collections.ns pos=4401 len=4	read	Integer	6627
Collections.ns pos=4401 len=4	read	ALL	6627
Collections.ns pos=4451 len=7	read	Dictionary	6611
Collections.ns pos=4451 len=7	read	ALL	6611
Collections.ns pos=4464 len=0	read	Dictionary	6611
Collections.ns pos=4464 len=0	read	ALL	6611
Collections.ns pos=4475 len=4	read	Integer	6611
Collections.ns pos=4475 len=4	read	ALL	6611
Collections.ns pos=4520 len=0	read	Dictionary	6611
Collections.ns pos=4520 len=0	read	ALL	6611
Collections.ns pos=4524 len=4	read	Symbol	6611
Collections.ns pos=4524 len=4	read	ALL	6611
Collections.ns pos=4621 len=0	read	Dictionary	6611
Collections.ns pos=4621 len=0	read	ALL	6611
Collections.ns pos=4627 len=4	read	Symbol	6611
Collections.ns pos=4627 len=4	read	ALL	6611
Collections.ns pos=4643 len=0	read	Dictionary	6611
Collections.ns pos=4643 len=0	read	ALL	6611
Collections.ns pos=4651 len=4	read	Integer	6611
Collections.ns pos=4651 len=4	read	ALL	6611
Collections.ns pos=4666 len=1	read	Entry	7112
Collections.ns pos=4666 len=1	read	ALL	7112
Collections.ns pos=4699 len=1	read	Entry	7112
Collections.ns pos=4699 len=1	read	ALL	7112
Collections.ns pos=4708 len=4	read	Integer	7112
Collections.ns pos=4708 len=4	read	ALL	7112
Collections.ns pos=4718 len=4	read	Symbol	7112
Collections.ns pos=4718 len=4	read	ALL	7112
Collections.ns pos=4746 len=1	read	Entry	6611
Collections.ns pos=4746 len=1	read	ALL	6611
Collections.ns pos=4769 len=1	read	Entry	501
Collections.ns pos=4769 len=1	read	ALL	501
Collections.ns pos=5118 len=0	read	Dictionary	16
Collections.ns pos=5118 len=0	read	ALL	16
Collections.ns pos=5124 len=4	read	Symbol	16
Collections.ns pos=5124 len=4	read	ALL	16
Collections.ns pos=5140 len=0	read	Dictionary	16
Collections.ns pos=5140 len=0	read	ALL	16
Collections.ns pos=5151 len=4	read	Integer	16
Collections.ns pos=5151 len=4	read	ALL	16
Collections.ns pos=5173 len=7	read	Dictionary	16
Collections.ns pos=5173 len=7	read	ALL	16
Collections.ns pos=5185 len=1	read	Integer	16
Collections.ns pos=5185 len=1	read	ALL	16
Collections.ns pos=5195 len=7	read	Entry	2
Collections.ns pos=5195 len=7	read	Nil	14
Collections.ns pos=5195 len=7	read	ALL	16
Collections.ns pos=5237 len=7	read	Dictionary	14
Collections.ns pos=5237 len=7	read	ALL	14
Collections.ns pos=5249 len=1	read	Integer	14
Collections.ns pos=5249 len=1	read	ALL	14
Collections.ns pos=5257 len=0	read	Dictionary	14
Collections.ns pos=5257 len=0	read	ALL	14
Collections.ns pos=5267 len=4	read	Symbol	14
Collections.ns pos=5267 len=4	read	ALL	14
Collections.ns pos=5279 len=4	read	Strength	7
Collections.ns pos=5279 len=4	read	Integer	7
Collections.ns pos=5279 len=4	read	ALL	14
Collections.ns pos=5290 len=4	read	Integer	14
Collections.ns pos=5290 len=4	read	ALL	14
Collections.ns pos=5307 len=17	read	Dictionary	14
Collections.ns pos=5307 len=17	read	ALL	14
Collections.ns pos=5315 len=5	read	Dictionary	14
Collections.ns pos=5315 len=5	read	ALL	14
Collections.ns pos=5356 len=0	read	Dictionary	2
Collections.ns pos=5356 len=0	read	ALL	2
Collections.ns pos=5375 len=4	read	Symbol	2
Collections.ns pos=5375 len=4	read	ALL	2
Collections.ns pos=5387 len=4	read	Strength	1
Collections.ns pos=5387 len=4	read	Integer	1
Collections.ns pos=5387 len=4	read	ALL	2
Collections.ns pos=5398 len=4	read	Integer	2
Collections.ns pos=5398 len=4	read	ALL	2
Collections.ns pos=5409 len=7	read	Entry	2
Collections.ns pos=5409 len=7	read	ALL	2
Collections.ns pos=5428 len=5	read	Dictionary	16
Collections.ns pos=5428 len=5	read	ALL	16
Collections.ns pos=5436 len=7	read	Dictionary	16
Collections.ns pos=5436 len=7	read	ALL	16
Collections.ns pos=5472 len=0	read	Dictionary	16
Collections.ns pos=5472 len=0	read	ALL	16
Collections.ns pos=5540 len=5	read	Dictionary	16
Collections.ns pos=5540 len=5	read	ALL	16
Collections.ns pos=5551 len=4	read	Integer	16
Collections.ns pos=5551 len=4	read	ALL	16
Collections.ns pos=5561 len=4	read	Symbol	16
Collections.ns pos=5561 len=4	read	ALL	16
Collections.ns pos=5573 len=5	read	Strength	8
Collections.ns pos=5573 len=5	read	Integer	8
Collections.ns pos=5573 len=5	read	ALL	16
Collections.ns pos=5704 len=4	read	Entry	2
Collections.ns pos=5704 len=4	read	ALL	2
Collections.ns pos=5746 len=7	read	Entry	2
Collections.ns pos=5746 len=7	read	ALL	2
Collections.ns pos=5761 len=4	read	Integer	2
Collections.ns pos=5761 len=4	read	ALL	2
Collections.ns pos=5771 len=3	read	Symbol	2
Collections.ns pos=5771 len=3	read	ALL	2
Collections.ns pos=5846 len=7	read	Entry	2
Collections.ns pos=5846 len=7	read	ALL	2
Collections.ns pos=5885 len=17	read	Dictionary	2
Collections.ns pos=5885 len=17	read	ALL	2
Collections.ns pos=5893 len=5	read	Dictionary	2
Collections.ns pos=5893 len=5	read	ALL	2
Collections.ns pos=5914 len=7	read	Entry	2
Collections.ns pos=5914 len=7	read	ALL	2
Collections.ns pos=5929 len=0	read	Dictionary	2
Collections.ns pos=5929 len=0	read	ALL	2
Collections.ns pos=5939 len=3	read	Symbol	2
Collections.ns pos=5939 len=3	read	ALL	2
Collections.ns pos=5950 len=5	read	Strength	1
Collections.ns pos=5950 len=5	read	Integer	1
Collections.ns pos=5950 len=5	read	ALL	2
Collections.ns pos=5962 len=4	read	Integer	2
Collections.ns pos=5962 len=4	read	ALL	2
Collections.ns pos=5981 len=4	read	Dictionary	2
Collections.ns pos=5981 len=4	read	ALL	2
Collections.ns pos=7704 len=6	read	Dictionary	1
Collections.ns pos=7704 len=6	read	ALL	1
Collections.ns pos=7716 len=5	read	Dictionary	1
Collections.ns pos=7716 len=5	read	ALL	1
Collections.ns pos=7729 len=7	read	Dictionary	1
Collections.ns pos=7729 len=7	read	ALL	1
Collections.ns pos=7785 len=1	read	Entry	7
Collections.ns pos=7785 len=1	read	Nil	9
Collections.ns pos=7785 len=1	read	ALL	16
Collections.ns pos=7798 len=7	read	Entry	8
Collections.ns pos=7798 len=7	read	Nil	16
Collections.ns pos=7798 len=7	read	ALL	24
Collections.ns pos=7838 len=4	read	Vector	8
Collections.ns pos=7838 len=4	read	ALL	8
Collections.ns pos=7851 len=7	read	Entry	8
Collections.ns pos=7851 len=7	read	ALL	8
Collections.ns pos=7884 len=7	read	Entry	8
Collections.ns pos=7884 len=7	read	ALL	8
Collections.ns pos=7910 len=4	read	Vector	1
Collections.ns pos=7910 len=4	read	ALL	1
Collections.ns pos=8441 len=4	read	Dictionary class	2
Collections.ns pos=8441 len=4	read	ALL	2
Collections.ns pos=8451 len=15	read	Dictionary class	2
Collections.ns pos=8451 len=15	read	ALL	2
DeltaBlue.ns pos=16 len=43	read	DeltaBlue class	1
DeltaBlue.ns pos=16 len=43	read	ALL	1
DeltaBlue.ns pos=31 len=8	read	Platform	1
DeltaBlue.ns pos=31 len=8	read	ALL	1
DeltaBlue.ns pos=52 len=7	read	Harness	1
DeltaBlue.ns pos=52 len=7	read	ALL	1
DeltaBlue.ns pos=62 len=0	read	DeltaBlue	1
DeltaBlue.ns pos=62 len=0	read	Nil	1
DeltaBlue.ns pos=62 len=0	read	ALL	2
DeltaBlue.ns pos=66 len=541	read	DeltaBlue	1
DeltaBlue.ns pos=66 len=541	read	ALL	1
DeltaBlue.ns pos=68 len=46	read	DeltaBlue	1
DeltaBlue.ns pos=68 len=46	read	ALL	1
DeltaBlue.ns pos=96 len=7	read	Harness	1
DeltaBlue.ns pos=96 len=7	read	ALL	1
DeltaBlue.ns pos=119 len=50	read	DeltaBlue	1
DeltaBlue.ns pos=119 len=50	read	ALL	1
DeltaBlue.ns pos=147 len=8	read	Platform	1
DeltaBlue.ns pos=147 len=8	read	ALL	1
DeltaBlue.ns pos=174 len=51	read	DeltaBlue	1
DeltaBlue.ns pos=174 len=51	read	ALL	1
DeltaBlue.ns pos=202 len=8	read	Platform	1
DeltaBlue.ns pos=202 len=8	read	ALL	1
DeltaBlue.ns pos=230 len=60	read	DeltaBlue	1
DeltaBlue.ns pos=230 len=60	read	ALL	1
DeltaBlue.ns pos=258 len=8	read	Platform	1
DeltaBlue.ns pos=258 len=8	read	ALL	1
DeltaBlue.ns pos=295 len=57	read	DeltaBlue	1
DeltaBlue.ns pos=295 len=57	read	ALL	1
DeltaBlue.ns pos=323 len=8	read	DeltaBlue	1
DeltaBlue.ns pos=323 len=8	read	ALL	1
DeltaBlue.ns pos=357 len=61	read	DeltaBlue	1
DeltaBlue.ns pos=357 len=61	read	ALL	1
DeltaBlue.ns pos=385 len=8	read	DeltaBlue	1
DeltaBlue.ns pos=385 len=8	read	ALL	1
DeltaBlue.ns pos=424 len=60	read	DeltaBlue	1
DeltaBlue.ns pos=424 len=60	read	ALL	1
DeltaBlue.ns pos=452 len=8	read	DeltaBlue	1
DeltaBlue.ns pos=452 len=8	read	ALL	1
DeltaBlue.ns pos=489 len=58	read	DeltaBlue	1
DeltaBlue.ns pos=489 len=58	read	ALL	1
DeltaBlue.ns pos=517 len=8	read	DeltaBlue	1
DeltaBlue.ns pos=517 len=8	read	ALL	1
DeltaBlue.ns pos=552 len=51	read	DeltaBlue	1
DeltaBlue.ns pos=552 len=51	read	ALL	1
DeltaBlue.ns pos=580 len=8	read	DeltaBlue	1
DeltaBlue.ns pos=580 len=8	read	ALL	1
DeltaBlue.ns pos=629 len=0	read	DeltaBlue class	1
DeltaBlue.ns pos=629 len=0	read	ALL	1
DeltaBlue.ns pos=631 len=9	read	DeltaBlue	1
DeltaBlue.ns pos=631 len=9	read	ALL	1
DeltaBlue.ns pos=722 len=7	read	DeltaBlue	100
DeltaBlue.ns pos=722 len=7	read	ALL	100
DeltaBlue.ns pos=741 len=15	read	Integer	100
DeltaBlue.ns pos=741 len=15	read	ALL	100
DeltaBlue.ns pos=764 len=7	read	DeltaBlue	100
DeltaBlue.ns pos=764 len=7	read	ALL	100
DeltaBlue.ns pos=788 len=15	read	Integer	100
DeltaBlue.ns pos=788 len=15	read	ALL	100
DeltaBlue.ns pos=842 len=0	read	Plan class	500
DeltaBlue.ns pos=842 len=0	read	ALL	500
DeltaBlue.ns pos=844 len=6	read	DeltaBlue	1
DeltaBlue.ns pos=844 len=6	read	ALL	1
DeltaBlue.ns pos=851 len=0	read	Plan	500
DeltaBlue.ns pos=851 len=0	read	ALL	500
DeltaBlue.ns pos=1141 len=4	read	Plan	14000
DeltaBlue.ns pos=1141 len=4	read	ALL	14000
DeltaBlue.ns pos=1156 len=1	read	EditConstraint	14000
DeltaBlue.ns pos=1156 len=1	read	EqualityConstraint	200000
DeltaBlue.ns pos=1156 len=1	read	ScaleConstraint	42000
DeltaBlue.ns pos=1156 len=1	read	ALL	256000
DeltaBlue.ns pos=1171 len=0	read	Plan	14000
DeltaBlue.ns pos=1171 len=0	read	ALL	14000
DeltaBlue.ns pos=1194 len=0	read	Planner class	200
DeltaBlue.ns pos=1194 len=0	read	ALL	200
DeltaBlue.ns pos=1196 len=0	read	DeltaBlue	1
DeltaBlue.ns pos=1196 len=0	read	Planner	200
DeltaBlue.ns pos=1196 len=0	read	ALL	201
DeltaBlue.ns pos=1609 len=22	read	Planner	200
DeltaBlue.ns pos=1609 len=22	read	ALL	200
DeltaBlue.ns pos=1611 len=18	read	Planner	200
DeltaBlue.ns pos=1611 len=18	read	ALL	200
DeltaBlue.ns pos=2572 len=4	read	Planner	6900
DeltaBlue.ns pos=2572 len=4	read	ALL	6900
DeltaBlue.ns pos=2605 len=1	read	EditConstraint	500
DeltaBlue.ns pos=2605 len=1	read	EqualityConstraint	2000
DeltaBlue.ns pos=2605 len=1	read	ScaleConstraint	2000
DeltaBlue.ns pos=2605 len=1	read	StayConstraint	2400
DeltaBlue.ns pos=2605 len=1	read	ALL	6900
DeltaBlue.ns pos=2616 len=4	read	Integer	6900
DeltaBlue.ns pos=2616 len=4	read	ALL	6900
DeltaBlue.ns pos=2632 len=4	read	Planner	6900
DeltaBlue.ns pos=2632 len=4	read	ALL	6900
DeltaBlue.ns pos=2645 len=10	read	EqualityConstraint	6000
DeltaBlue.ns pos=2645 len=10	read	ScaleConstraint	200
DeltaBlue.ns pos=2645 len=10	read	StayConstraint	300
DeltaBlue.ns pos=2645 len=10	read	Nil	6900
DeltaBlue.ns pos=2645 len=10	read	ALL	13400
DeltaBlue.ns pos=2700 len=10	read	EqualityConstraint	6000
DeltaBlue.ns pos=2700 len=10	read	ScaleConstraint	200
DeltaBlue.ns pos=2700 len=10	read	StayConstraint	300
DeltaBlue.ns pos=2700 len=10	read	ALL	6500
DeltaBlue.ns pos=2720 len=4	read	Integer	6500
DeltaBlue.ns pos=2720 len=4	read	ALL	6500
DeltaBlue.ns pos=2736 len=4	read	Planner	6500
DeltaBlue.ns pos=2736 len=4	read	ALL	6500
DeltaBlue.ns pos=2746 len=0	read	Planner	6900
DeltaBlue.ns pos=2746 len=0	read	ALL	6900
DeltaBlue.ns pos=3416 len=1	read	EditConstraint	500
DeltaBlue.ns pos=3416 len=1	read	ALL	500
DeltaBlue.ns pos=3432 len=1	read	EditConstraint	500
DeltaBlue.ns pos=3432 len=1	read	ALL	500
DeltaBlue.ns pos=3457 len=1	read	EditConstraint	500
DeltaBlue.ns pos=3457 len=1	read	ALL	500
DeltaBlue.ns pos=3496 len=4	read	Planner	500
DeltaBlue.ns pos=3496 len=4	read	ALL	500
DeltaBlue.ns pos=3522 len=3	read	Variable	500
DeltaBlue.ns pos=3522 len=3	read	ALL	500
DeltaBlue.ns pos=3533 len=11	read	Vector	500
DeltaBlue.ns pos=3533 len=11	read	ALL	500
DeltaBlue.ns pos=3556 len=4	read	Planner	300
DeltaBlue.ns pos=3556 len=4	read	ALL	300
DeltaBlue.ns pos=3577 len=1	read	StayConstraint	300
DeltaBlue.ns pos=3577 len=1	read	ALL	300
DeltaBlue.ns pos=3584 len=0	read	Planner	500
DeltaBlue.ns pos=3584 len=0	read	ALL	500
DeltaBlue.ns pos=3856 len=6	read	Planner	500
DeltaBlue.ns pos=3856 len=6	read	ALL	500
DeltaBlue.ns pos=3874 len=11	read	Array	500
DeltaBlue.ns pos=3874 len=11	read	ALL	500
DeltaBlue.ns pos=3905 len=1	read	EditConstraint	500
DeltaBlue.ns pos=3905 len=1	read	ALL	500
DeltaBlue.ns pos=3921 len=1	read	EditConstraint	500
DeltaBlue.ns pos=3921 len=1	read	ALL	500
DeltaBlue.ns pos=3946 len=7	read	Vector	500
DeltaBlue.ns pos=3946 len=7	read	ALL	500
DeltaBlue.ns pos=3962 len=1	read	EditConstraint	500
DeltaBlue.ns pos=3962 len=1	read	ALL	500
DeltaBlue.ns pos=3975 len=4	read	Planner	500
DeltaBlue.ns pos=3975 len=4	read	ALL	500
DeltaBlue.ns pos=3990 len=7	read	Vector	500
DeltaBlue.ns pos=3990 len=7	read	ALL	500
DeltaBlue.ns pos=5617 len=4	read	Planner	500
DeltaBlue.ns pos=5617 len=4	read	ALL	500
DeltaBlue.ns pos=5644 len=4	read	Planner	500
DeltaBlue.ns pos=5644 len=4	read	ALL	500
DeltaBlue.ns pos=5667 len=7	read	Vector	500
DeltaBlue.ns pos=5667 len=7	read	ALL	500
DeltaBlue.ns pos=5683 len=4	read	Vector	7200
DeltaBlue.ns pos=5683 len=4	read	ALL	7200
DeltaBlue.ns pos=5722 len=4	read	Vector	6700
DeltaBlue.ns pos=5722 len=4	read	ALL	6700
DeltaBlue.ns pos=5751 len=1	read	EditConstraint	500
DeltaBlue.ns pos=5751 len=1	read	EqualityConstraint	2000
DeltaBlue.ns pos=5751 len=1	read	ScaleConstraint	4200
DeltaBlue.ns pos=5751 len=1	read	ALL	6700
DeltaBlue.ns pos=5768 len=4	read	Integer	6700
DeltaBlue.ns pos=5768 len=4	read	ALL	6700
DeltaBlue.ns pos=5829 len=1	read	EditConstraint	500
DeltaBlue.ns pos=5829 len=1	read	EqualityConstraint	2000
DeltaBlue.ns pos=5829 len=1	read	ScaleConstraint	4200
DeltaBlue.ns pos=5829 len=1	read	ALL	6700
DeltaBlue.ns pos=5844 len=4	read	Integer	6700
DeltaBlue.ns pos=5844 len=4	read	ALL	6700
DeltaBlue.ns pos=5904 len=4	read	Plan	6700
DeltaBlue.ns pos=5904 len=4	read	ALL	6700
DeltaBlue.ns pos=5917 len=1	read	EditConstraint	500
DeltaBlue.ns pos=5917 len=1	read	EqualityConstraint	2000
DeltaBlue.ns pos=5917 len=1	read	ScaleConstraint	4200
DeltaBlue.ns pos=5917 len=1	read	ALL	6700
DeltaBlue.ns pos=5934 len=1	read	EditConstraint	500
DeltaBlue.ns pos=5934 len=1	read	EqualityConstraint	2000
DeltaBlue.ns pos=5934 len=1	read	ScaleConstraint	4200
DeltaBlue.ns pos=5934 len=1	read	ALL	6700
DeltaBlue.ns pos=5949 len=4	read	Integer	6700
DeltaBlue.ns pos=5949 len=4	read	ALL	6700
DeltaBlue.ns pos=5969 len=4	read	Planner	6700
DeltaBlue.ns pos=5969 len=4	read	ALL	6700
DeltaBlue.ns pos=5999 len=1	read	EditConstraint	500
DeltaBlue.ns pos=5999 len=1	read	EqualityConstraint	2000
DeltaBlue.ns pos=5999 len=1	read	ScaleConstraint	4200
DeltaBlue.ns pos=5999 len=1	read	ALL	6700
DeltaBlue.ns pos=6012 len=4	read	Vector	6700
DeltaBlue.ns pos=6012 len=4	read	ALL	6700
DeltaBlue.ns pos=6028 len=4	read	Plan	500
DeltaBlue.ns pos=6028 len=4	read	ALL	500
DeltaBlue.ns pos=6494 len=1	read	Variable	24000
DeltaBlue.ns pos=6494 len=1	read	ALL	24000
DeltaBlue.ns pos=6516 len=1	read	Variable	24000
DeltaBlue.ns pos=6516 len=1	read	ALL	24000
DeltaBlue.ns pos=6549 len=1	read	EditConstraint	1000
DeltaBlue.ns pos=6549 len=1	read	EqualityConstraint	18000
DeltaBlue.ns pos=6549 len=1	read	ScaleConstraint	19200
DeltaBlue.ns pos=6549 len=1	read	StayConstraint	3000
DeltaBlue.ns pos=6549 len=1	read	ALL	41200
DeltaBlue.ns pos=6554 len=12	read	EditConstraint	9800
DeltaBlue.ns pos=6554 len=12	read	EqualityConstraint	17800
DeltaBlue.ns pos=6554 len=12	read	ScaleConstraint	10800
DeltaBlue.ns pos=6554 len=12	read	StayConstraint	2800
DeltaBlue.ns pos=6554 len=12	read	ALL	41200
DeltaBlue.ns pos=6572 len=1	read	EqualityConstraint	8000
DeltaBlue.ns pos=6572 len=1	read	ScaleConstraint	8600
DeltaBlue.ns pos=6572 len=1	read	StayConstraint	600
DeltaBlue.ns pos=6572 len=1	read	ALL	17200
DeltaBlue.ns pos=6612 len=11	read	Vector	10400
DeltaBlue.ns pos=6612 len=11	read	ALL	10400
DeltaBlue.ns pos=6632 len=1	read	EqualityConstraint	2000
DeltaBlue.ns pos=6632 len=1	read	ScaleConstraint	8400
DeltaBlue.ns pos=6632 len=1	read	ALL	10400
DeltaBlue.ns pos=6641 len=0	read	Planner	24000
DeltaBlue.ns pos=6641 len=0	read	ALL	24000
DeltaBlue.ns pos=7422 len=6	read	Planner	13100
DeltaBlue.ns pos=7422 len=6	read	ALL	13100
DeltaBlue.ns pos=7435 len=1	read	EditConstraint	500
DeltaBlue.ns pos=7435 len=1	read	EqualityConstraint	8000
DeltaBlue.ns pos=7435 len=1	read	ScaleConstraint	2200
DeltaBlue.ns pos=7435 len=1	read	StayConstraint	2400
DeltaBlue.ns pos=7435 len=1	read	ALL	13100
DeltaBlue.ns pos=7445 len=4	read	Vector	30400
DeltaBlue.ns pos=7445 len=4	read	ALL	30400
DeltaBlue.ns pos=7485 len=4	read	Vector	17300
DeltaBlue.ns pos=7485 len=4	read	ALL	17300
DeltaBlue.ns pos=7511 len=1	read	EditConstraint	500
DeltaBlue.ns pos=7511 len=1	read	EqualityConstraint	8000
DeltaBlue.ns pos=7511 len=1	read	ScaleConstraint	6400
DeltaBlue.ns pos=7511 len=1	read	StayConstraint	2400
DeltaBlue.ns pos=7511 len=1	read	ALL	17300
DeltaBlue.ns pos=7527 len=4	read	Integer	17300
DeltaBlue.ns pos=7527 len=4	read	ALL	17300
DeltaBlue.ns pos=7607 len=1	read	EditConstraint	500
DeltaBlue.ns pos=7607 len=1	read	EqualityConstraint	8000
DeltaBlue.ns pos=7607 len=1	read	ScaleConstraint	6400
DeltaBlue.ns pos=7607 len=1	read	StayConstraint	2400
DeltaBlue.ns pos=7607 len=1	read	ALL	17300
DeltaBlue.ns pos=7630 len=4	read	Planner	17300
DeltaBlue.ns pos=7630 len=4	read	ALL	17300
DeltaBlue.ns pos=7660 len=1	read	EditConstraint	500
DeltaBlue.ns pos=7660 len=1	read	EqualityConstraint	8000
DeltaBlue.ns pos=7660 len=1	read	ScaleConstraint	6400
DeltaBlue.ns pos=7660 len=1	read	StayConstraint	2400
DeltaBlue.ns pos=7660 len=1	read	ALL	17300
DeltaBlue.ns pos=7673 len=4	read	Vector	17300
DeltaBlue.ns pos=7673 len=4	read	ALL	17300
DeltaBlue.ns pos=7808 len=14	read	Planner	400
DeltaBlue.ns pos=7808 len=14	read	ALL	400
DeltaBlue.ns pos=7828 len=9	read	Variable	400
DeltaBlue.ns pos=7828 len=9	read	ALL	400
DeltaBlue.ns pos=7866 len=4	read	Planner	400
DeltaBlue.ns pos=7866 len=4	read	ALL	400
DeltaBlue.ns pos=7885 len=4	read	Planner	400
DeltaBlue.ns pos=7885 len=4	read	ALL	400
DeltaBlue.ns pos=7920 len=14	read	EditConstraint	400
DeltaBlue.ns pos=7920 len=14	read	ALL	400
DeltaBlue.ns pos=7970 len=9	read	Variable	4000
DeltaBlue.ns pos=7970 len=9	read	ALL	4000
DeltaBlue.ns pos=7987 len=8	read	Integer	4000
DeltaBlue.ns pos=7987 len=8	read	ALL	4000
